experiment,game,method,seed,budget,best_welfare,payoff_dominant_found
restart_selection,stag_hunt,meta_mapg,24,8,7.797900804483305,1
restart_selection,stag_hunt,meta_mapg,24,9,7.797900804483305,1
restart_selection,stag_hunt,meta_mapg,24,10,7.797900804483305,1
restart_selection,stag_hunt,meta_mapg,24,11,7.797900804483305,1
restart_selection,stag_hunt,meta_mapg,24,12,7.797900804483305,1
restart_selection,stag_hunt,meta_mapg,25,1,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,2,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,3,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,4,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,5,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,6,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,7,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,8,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,9,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,10,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,11,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,25,12,7.804618378344973,1
restart_selection,stag_hunt,meta_mapg,26,1,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,2,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,3,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,4,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,5,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,6,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,7,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,8,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,9,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,10,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,11,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,26,12,7.766616308403997,1
restart_selection,stag_hunt,meta_mapg,27,1,3.977887343832013,0
restart_selection,stag_hunt,meta_mapg,27,2,7.540302780092107,1
restart_selection,stag_hunt,meta_mapg,27,3,7.540302780092107,1
restart_selection,stag_hunt,meta_mapg,27,4,7.540302780092107,1
restart_selection,stag_hunt,meta_mapg,27,5,7.692137784567599,1
restart_selection,stag_hunt,meta_mapg,27,6,7.692137784567599,1
restart_selection,stag_hunt,meta_mapg,27,7,7.692137784567599,1
restart_selection,stag_hunt,meta_mapg,27,8,7.692137784567599,1
restart_selection,stag_hunt,meta_mapg,27,9,7.692137784567599,1
restart_selection,stag_hunt,meta_mapg,27,10,7.692137784567599,1
restart_selection,stag_hunt,meta_mapg,27,11,7.692137784567599,1
restart_selection,stag_hunt,meta_mapg,27,12,7.705113766989737,1
restart_selection,stag_hunt,meta_mapg,28,1,3.9665887528449497,0
restart_selection,stag_hunt,meta_mapg,28,2,3.979136746434398,0
restart_selection,stag_hunt,meta_mapg,28,3,3.979136746434398,0
restart_selection,stag_hunt,meta_mapg,28,4,7.643331176763695,1
restart_selection,stag_hunt,meta_mapg,28,5,7.643331176763695,1
restart_selection,stag_hunt,meta_mapg,28,6,7.643331176763695,1
restart_selection,stag_hunt,meta_mapg,28,7,7.643331176763695,1
restart_selection,stag_hunt,meta_mapg,28,8,7.720222328565278,1
restart_selection,stag_hunt,meta_mapg,28,9,7.736894547125688,1
restart_selection,stag_hunt,meta_mapg,28,10,7.736894547125688,1
restart_selection,stag_hunt,meta_mapg,28,11,7.736894547125688,1
restart_selection,stag_hunt,meta_mapg,28,12,7.736894547125688,1
restart_selection,stag_hunt,meta_mapg,29,1,3.9675391835362177,0
restart_selection,stag_hunt,meta_mapg,29,2,7.688935230122722,1
restart_selection,stag_hunt,meta_mapg,29,3,7.688935230122722,1
restart_selection,stag_hunt,meta_mapg,29,4,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,5,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,6,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,7,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,8,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,9,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,10,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,11,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,29,12,7.783595313511903,1
restart_selection,stag_hunt,meta_mapg,30,1,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,2,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,3,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,4,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,5,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,6,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,7,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,8,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,9,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,10,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,11,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,30,12,7.688024124801737,1
restart_selection,stag_hunt,meta_mapg,31,1,3.9738926908993024,0
restart_selection,stag_hunt,meta_mapg,31,2,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,3,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,4,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,5,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,6,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,7,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,8,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,9,7.65393515085295,1
restart_selection,stag_hunt,meta_mapg,31,10,7.727414013643566,1
restart_selection,stag_hunt,meta_mapg,31,11,7.727414013643566,1
restart_selection,stag_hunt,meta_mapg,31,12,7.727414013643566,1
restart_selection,stag_hunt,meta_mapg,32,1,3.9445258525148676,0
restart_selection,stag_hunt,meta_mapg,32,2,7.704405786842875,1
restart_selection,stag_hunt,meta_mapg,32,3,7.771615104049041,1
restart_selection,stag_hunt,meta_mapg,32,4,7.771615104049041,1
restart_selection,stag_hunt,meta_mapg,32,5,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,32,6,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,32,7,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,32,8,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,32,9,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,32,10,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,32,11,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,32,12,7.78097603269937,1
restart_selection,stag_hunt,meta_mapg,33,1,3.974969770329483,0
restart_selection,stag_hunt,meta_mapg,33,2,3.974969770329483,0
restart_selection,stag_hunt,meta_mapg,33,3,3.974969770329483,0
restart_selection,stag_hunt,meta_mapg,33,4,3.974969770329483,0
restart_selection,stag_hunt,meta_mapg,33,5,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,33,6,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,33,7,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,33,8,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,33,9,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,33,10,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,33,11,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,33,12,7.756353557818915,1
restart_selection,stag_hunt,meta_mapg,34,1,7.768082930274767,1
restart_selection,stag_hunt,meta_mapg,34,2,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,3,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,4,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,5,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,6,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,7,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,8,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,9,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,10,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,11,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,34,12,7.808799027675791,1
restart_selection,stag_hunt,meta_mapg,35,1,3.975436463781322,0
restart_selection,stag_hunt,meta_mapg,35,2,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,3,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,4,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,5,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,6,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,7,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,8,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,9,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,10,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,11,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,35,12,7.768884129768372,1
restart_selection,stag_hunt,meta_mapg,36,1,3.9756259470676527,0
restart_selection,stag_hunt,meta_mapg,36,2,3.9756259470676527,0
restart_selection,stag_hunt,meta_mapg,36,3,3.9756259470676527,0
restart_selection,stag_hunt,meta_mapg,36,4,3.9756259470676527,0
restart_selection,stag_hunt,meta_mapg,36,5,3.9756259470676527,0
restart_selection,stag_hunt,meta_mapg,36,6,7.700062832627712,1
restart_selection,stag_hunt,meta_mapg,36,7,7.793629167278242,1
restart_selection,stag_hunt,meta_mapg,36,8,7.793629167278242,1
restart_selection,stag_hunt,meta_mapg,36,9,7.793629167278242,1
restart_selection,stag_hunt,meta_mapg,36,10,7.793629167278242,1
restart_selection,stag_hunt,meta_mapg,36,11,7.793629167278242,1
restart_selection,stag_hunt,meta_mapg,36,12,7.793629167278242,1
restart_selection,stag_hunt,meta_mapg,37,1,3.9742997925303944,0
restart_selection,stag_hunt,meta_mapg,37,2,7.667120874664181,1
restart_selection,stag_hunt,meta_mapg,37,3,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,4,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,5,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,6,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,7,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,8,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,9,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,10,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,11,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,37,12,7.769944535320511,1
restart_selection,stag_hunt,meta_mapg,38,1,7.685538868428676,1
restart_selection,stag_hunt,meta_mapg,38,2,7.706840557321669,1
restart_selection,stag_hunt,meta_mapg,38,3,7.706840557321669,1
restart_selection,stag_hunt,meta_mapg,38,4,7.706840557321669,1
restart_selection,stag_hunt,meta_mapg,38,5,7.706840557321669,1
restart_selection,stag_hunt,meta_mapg,38,6,7.706840557321669,1
restart_selection,stag_hunt,meta_mapg,38,7,7.706840557321669,1
restart_selection,stag_hunt,meta_mapg,38,8,7.7534081402165285,1
restart_selection,stag_hunt,meta_mapg,38,9,7.7534081402165285,1
restart_selection,stag_hunt,meta_mapg,38,10,7.832925857528288,1
restart_selection,stag_hunt,meta_mapg,38,11,7.832925857528288,1
restart_selection,stag_hunt,meta_mapg,38,12,7.832925857528288,1
restart_selection,stag_hunt,meta_mapg,39,1,3.973796909162852,0
restart_selection,stag_hunt,meta_mapg,39,2,3.973796909162852,0
restart_selection,stag_hunt,meta_mapg,39,3,3.973796909162852,0
restart_selection,stag_hunt,meta_mapg,39,4,3.9770905934268272,0
restart_selection,stag_hunt,meta_mapg,39,5,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,39,6,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,39,7,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,39,8,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,39,9,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,39,10,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,39,11,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,39,12,7.732634383032147,1
restart_selection,stag_hunt,meta_mapg,40,1,3.9626473680165972,0
restart_selection,stag_hunt,meta_mapg,40,2,7.6751210740329405,1
restart_selection,stag_hunt,meta_mapg,40,3,7.6751210740329405,1
restart_selection,stag_hunt,meta_mapg,40,4,7.6751210740329405,1
restart_selection,stag_hunt,meta_mapg,40,5,7.6751210740329405,1
restart_selection,stag_hunt,meta_mapg,40,6,7.749315525981954,1
restart_selection,stag_hunt,meta_mapg,40,7,7.749315525981954,1
restart_selection,stag_hunt,meta_mapg,40,8,7.749315525981954,1
restart_selection,stag_hunt,meta_mapg,40,9,7.749315525981954,1
restart_selection,stag_hunt,meta_mapg,40,10,7.749315525981954,1
restart_selection,stag_hunt,meta_mapg,40,11,7.749315525981954,1
restart_selection,stag_hunt,meta_mapg,40,12,7.749315525981954,1
restart_selection,stag_hunt,meta_mapg,41,1,7.670458284688937,1
restart_selection,stag_hunt,meta_mapg,41,2,7.670458284688937,1
restart_selection,stag_hunt,meta_mapg,41,3,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,4,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,5,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,6,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,7,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,8,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,9,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,10,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,11,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,41,12,7.815088919934437,1
restart_selection,stag_hunt,meta_mapg,42,1,3.9743014457447616,0
restart_selection,stag_hunt,meta_mapg,42,2,3.976477635414621,0
restart_selection,stag_hunt,meta_mapg,42,3,7.6326380446912845,1
restart_selection,stag_hunt,meta_mapg,42,4,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,5,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,6,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,7,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,8,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,9,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,10,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,11,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,42,12,7.759825482326196,1
restart_selection,stag_hunt,meta_mapg,43,1,3.9692877090752967,0
restart_selection,stag_hunt,meta_mapg,43,2,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,3,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,4,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,5,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,6,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,7,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,8,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,9,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,10,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,11,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,43,12,7.682223557068058,1
restart_selection,stag_hunt,meta_mapg,44,1,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,2,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,3,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,4,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,5,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,6,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,7,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,8,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,9,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,10,7.726701863139154,1
restart_selection,stag_hunt,meta_mapg,44,11,7.730530641729096,1
restart_selection,stag_hunt,meta_mapg,44,12,7.730530641729096,1
restart_selection,stag_hunt,meta_mapg,45,1,3.9729455812730734,0
restart_selection,stag_hunt,meta_mapg,45,2,7.668009340084144,1
restart_selection,stag_hunt,meta_mapg,45,3,7.668009340084144,1
restart_selection,stag_hunt,meta_mapg,45,4,7.668009340084144,1
restart_selection,stag_hunt,meta_mapg,45,5,7.668009340084144,1
restart_selection,stag_hunt,meta_mapg,45,6,7.704110923611861,1
restart_selection,stag_hunt,meta_mapg,45,7,7.704110923611861,1
restart_selection,stag_hunt,meta_mapg,45,8,7.704110923611861,1
restart_selection,stag_hunt,meta_mapg,45,9,7.704110923611861,1
restart_selection,stag_hunt,meta_mapg,45,10,7.724374933326157,1
restart_selection,stag_hunt,meta_mapg,45,11,7.764642556926861,1
restart_selection,stag_hunt,meta_mapg,45,12,7.764642556926861,1
restart_selection,stag_hunt,meta_mapg,46,1,7.756976906023378,1
restart_selection,stag_hunt,meta_mapg,46,2,7.756976906023378,1
restart_selection,stag_hunt,meta_mapg,46,3,7.756976906023378,1
restart_selection,stag_hunt,meta_mapg,46,4,7.756976906023378,1
restart_selection,stag_hunt,meta_mapg,46,5,7.756976906023378,1
restart_selection,stag_hunt,meta_mapg,46,6,7.756976906023378,1
restart_selection,stag_hunt,meta_mapg,46,7,7.819909615984535,1
restart_selection,stag_hunt,meta_mapg,46,8,7.819909615984535,1
restart_selection,stag_hunt,meta_mapg,46,9,7.819909615984535,1
restart_selection,stag_hunt,meta_mapg,46,10,7.819909615984535,1
restart_selection,stag_hunt,meta_mapg,46,11,7.819909615984535,1
restart_selection,stag_hunt,meta_mapg,46,12,7.819909615984535,1
restart_selection,stag_hunt,meta_mapg,47,1,3.9744104496783903,0
restart_selection,stag_hunt,meta_mapg,47,2,3.9744104496783903,0
restart_selection,stag_hunt,meta_mapg,47,3,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,4,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,5,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,6,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,7,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,8,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,9,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,10,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,11,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,47,12,7.776491563837942,1
restart_selection,stag_hunt,meta_mapg,48,1,7.735110818581262,1
restart_selection,stag_hunt,meta_mapg,48,2,7.735110818581262,1
restart_selection,stag_hunt,meta_mapg,48,3,7.735110818581262,1
restart_selection,stag_hunt,meta_mapg,48,4,7.735110818581262,1
restart_selection,stag_hunt,meta_mapg,48,5,7.735110818581262,1
restart_selection,stag_hunt,meta_mapg,48,6,7.735110818581262,1
restart_selection,stag_hunt,meta_mapg,48,7,7.7410854222439,1
restart_selection,stag_hunt,meta_mapg,48,8,7.761908754596699,1
restart_selection,stag_hunt,meta_mapg,48,9,7.761908754596699,1
restart_selection,stag_hunt,meta_mapg,48,10,7.815023080906256,1
restart_selection,stag_hunt,meta_mapg,48,11,7.815023080906256,1
restart_selection,stag_hunt,meta_mapg,48,12,7.815023080906256,1
restart_selection,stag_hunt,meta_mapg,49,1,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,2,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,3,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,4,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,5,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,6,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,7,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,8,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,9,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,10,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,11,7.7769056109591235,1
restart_selection,stag_hunt,meta_mapg,49,12,7.7769056109591235,1
